"inventory_id","film_id","title","total_rentals_duration_in_hours","percentual_occupation_ratio"
1475,322,"Flatliners Killer","195","8.11"
4211,915,"Truman Crazy","195","8.11"
429,95,"Breakfast Goldfinger","195","8.11"
2011,437,"House Dynamite","195","8.11"
4102,893,"Titans Jerk","195","8.11"
4118,895,"Tomorrow Hustler","194","8.07"
3587,784,"Shanghai Tycoon","194","8.07"
3519,771,"Scorpion Apollo","194","8.07"
2475,542,"Lust Lock","194","8.07"
3240,711,"Raging Airplane","194","8.07"
2357,512,"League Hellfighters","193","8.03"
3670,803,"Slacker Liaisons","193","8.03"
1692,369,"Goodfellas Salute","193","8.03"
70,13,"Ali Forever","193","8.03"
3619,790,"Shootist Superfly","193","8.03"
1485,326,"Flying Hook","193","8.03"
3310,728,"Reunion Witches","193","8.03"
3151,692,"Potluck Mixed","193","8.03"
1047,233,"Disciple Mother","193","8.03"
64,12,"Alaska Phantom","193","8.03"
524,115,"Campus Remember","193","8.03"
2101,456,"Inch Jet","193","8.03"
2119,459,"Informer Double","192","7.99"
355,78,"Blackout Private","192","7.99"
4072,887,"Thief Pelican","192","7.99"
2618,574,"Midnight Westward","192","7.99"
3806,833,"Splendor Patton","192","7.99"
3674,804,"Sleeping Suspects","192","7.99"
855,188,"Crazy Home","192","7.99"
427,94,"Braveheart Human","192","7.99"
1397,306,"Feathers Metal","192","7.99"
574,124,"Casper Dragonfly","191","7.95"
4465,975,"Willow Tracy","191","7.95"
934,207,"Dangerous Uptown","191","7.95"
1439,314,"Fight Jawbreaker","191","7.95"
845,185,"Cowboy Doom","190","7.91"
1716,374,"Graffiti Love","190","7.91"
4054,882,"Tenenbaums Command","190","7.91"
3852,843,"Steel Santa","190","7.91"
2737,600,"Motions Details","190","7.91"
3475,762,"Sassy Packer","190","7.91"
4315,940,"Victory Academy","190","7.91"
1782,387,"Gun Bonnie","190","7.91"
2664,585,"Mob Duffel","190","7.91"
3112,683,"Pity Bound","190","7.91"
3551,776,"Secret Groundhog","189","7.87"
3038,666,"Paycheck Wait","189","7.87"
4183,911,"Trip Newton","189","7.87"
3493,765,"Saturn Name","189","7.87"
943,209,"Darkness War","189","7.87"
1903,414,"Hellfighters Sierra","189","7.87"
2455,536,"Lovely Jingle","189","7.87"
4383,957,"War Notting","189","7.87"
3394,745,"Roses Treasure","189","7.87"
3607,788,"Ship Wonderland","189","7.87"
2670,586,"Mockingbird Hollywood","189","7.87"
2616,574,"Midnight Westward","188","7.82"
861,189,"Creatures Shakespeare","188","7.82"
1468,321,"Flash Wars","188","7.82"
3028,665,"Patton Interview","188","7.82"
3751,820,"Sons Interview","188","7.82"
4239,922,"Undefeated Dalmations","187","7.78"
3228,709,"Racer Egg","187","7.78"
1874,409,"Heartbreakers Bright","187","7.78"
1169,259,"Duck Racer","187","7.78"
1965,428,"Homicide Peach","187","7.78"
370,81,"Blindness Gun","187","7.78"
4105,893,"Titans Jerk","187","7.78"
4537,990,"World Leathernecks","186","7.74"
2103,456,"Inch Jet","186","7.74"
1722,376,"Grapes Fury","186","7.74"
2696,592,"Monster Spartacus","186","7.74"
584,127,"Cat Coneheads","186","7.74"
2703,593,"Monterey Labyrinth","186","7.74"
2068,448,"Idaho Love","186","7.74"
1871,408,"Head Stranger","186","7.74"
1734,377,"Grease Youth","185","7.70"
1980,432,"Hope Tootsie","185","7.70"
3022,663,"Patient Sister","185","7.70"
1461,320,"Flamingos Connecticut","185","7.70"
4345,947,"Vision Torque","185","7.70"
3538,773,"Seabiscuit Punk","185","7.70"
1059,235,"Divide Monster","185","7.70"
2473,542,"Lust Lock","185","7.70"
3680,805,"Sleepless Monsoon","184","7.66"
3052,670,"Pelican Comforts","184","7.66"
4224,918,"Twisted Pirates","184","7.66"
2326,505,"Labyrinth League","184","7.66"
3743,818,"Something Duck","184","7.66"
4071,887,"Thief Pelican","184","7.66"
321,72,"Bill Others","184","7.66"
67,13,"Ali Forever","184","7.66"
1493,327,"Fool Mockingbird","184","7.66"
4222,918,"Twisted Pirates","183","7.62"
3031,665,"Patton Interview","183","7.62"
1322,292,"Excitement Eve","183","7.62"
1487,326,"Flying Hook","182","7.57"
790,173,"Confessions Maguire","182","7.57"
2700,593,"Monterey Labyrinth","182","7.57"
4158,902,"Trading Pinocchio","182","7.57"
2147,464,"Intentions Empire","181","7.53"
175,39,"Armageddon Lost","178","7.41"
771,168,"Comancheros Enemy","177","7.37"
2966,650,"Pacific Amistad","177","7.37"
2971,651,"Packer Madigan","176","7.32"
3676,804,"Sleeping Suspects","175","7.28"
2099,455,"Impossible Prejudice","174","7.24"
3278,722,"Reef Salute","174","7.24"
396,88,"Born Spinal","173","7.20"
4200,913,"Troopers Metal","173","7.20"
1045,233,"Disciple Mother","173","7.20"
2694,591,"Monsoon Cause","173","7.20"
3173,697,"Primary Glass","173","7.20"
3330,733,"River Outlaw","173","7.20"
1636,357,"Gilbert Pelican","172","7.16"
1180,263,"Durham Panky","172","7.16"
1065,237,"Divorce Shining","172","7.16"
4355,949,"Volcano Texas","172","7.16"
1316,291,"Evolution Alter","172","7.16"
3994,870,"Swarm Gold","171","7.12"
3972,865,"Sunrise League","171","7.12"
4288,934,"Vanilla Day","171","7.12"
2246,486,"Jet Neighbors","171","7.12"
2205,477,"Jawbreaker Brooklyn","171","7.12"
1016,228,"Detective Vision","171","7.12"
2200,476,"Jason Trap","171","7.12"
3372,739,"Rocky War","171","7.12"
3808,834,"Spoilers Hellfighters","171","7.12"
2681,588,"Model Fish","171","7.12"
998,222,"Desert Poseidon","171","7.12"
1175,261,"Duffel Apocalypse","171","7.12"
543,118,"Canyon Stock","171","7.12"
4461,975,"Willow Tracy","170","7.07"
1809,392,"Hall Cassidy","170","7.07"
3408,747,"Roxanne Rebel","169","7.03"
4205,914,"Trouble Date","169","7.03"
3819,836,"Squad Fish","169","7.03"
347,77,"Birds Perdition","169","7.03"
903,200,"Curtain Videotape","169","7.03"
2303,500,"Kiss Glory","169","7.03"
2144,464,"Intentions Empire","169","7.03"
1659,362,"Glory Tracy","168","6.99"
3735,816,"Snowman Rollercoaster","168","6.99"
2209,478,"Jaws Harry","168","6.99"
631,137,"Charade Duffel","168","6.99"
4101,893,"Titans Jerk","168","6.99"
3377,741,"Roman Punk","168","6.99"
803,175,"Confused Candles","167","6.95"
1052,234,"Disturbing Scarface","167","6.95"
3820,836,"Squad Fish","167","6.95"
4293,936,"Vanishing Rocky","167","6.95"
4391,959,"Warlock Werewolf","167","6.95"
1882,410,"Heaven Freedom","166","6.91"
160,35,"Arachnophobia Rollercoaster","166","6.91"
731,160,"Club Graffiti","166","6.91"
3570,781,"Seven Swarm","166","6.91"
3245,714,"Random Go","166","6.91"
3992,870,"Swarm Gold","166","6.91"
4119,895,"Tomorrow Hustler","165","6.87"
2986,655,"Panther Reds","165","6.87"
875,193,"Crossroads Casualties","165","6.87"
157,34,"Arabia Dogma","165","6.87"
2066,448,"Idaho Love","165","6.87"
866,190,"Creepers Kane","165","6.87"
878,193,"Crossroads Casualties","165","6.87"
1860,406,"Haunting Pianist","165","6.87"
1445,317,"Fireball Philadelphia","165","6.87"
2692,590,"Money Harold","164","6.82"
540,118,"Canyon Stock","164","6.82"
2476,542,"Lust Lock","164","6.82"
3932,857,"Strictly Scarface","164","6.82"
1365,301,"Family Sweet","164","6.82"
1177,262,"Dumbo Lust","164","6.82"
3181,698,"Princess Giant","164","6.82"
2521,554,"Malkovich Pet","164","6.82"
3334,733,"River Outlaw","164","6.82"
1610,352,"Gathering Calendar","164","6.82"
1545,338,"Frisco Forrest","164","6.82"
81,17,"Alone Trip","164","6.82"
3527,772,"Sea Virgin","164","6.82"
3839,841,"Star Operation","163","6.78"
1234,273,"Effect Gladiator","163","6.78"
2946,647,"Outfield Massacre","163","6.78"
1580,346,"Galaxy Sweethearts","162","6.74"
4334,945,"Virginian Pluto","162","6.74"
2083,451,"Igby Maker","162","6.74"
2159,467,"Intrigue Worst","162","6.74"
154,32,"Apocalypse Flamingos","162","6.74"
2959,649,"Oz Liaisons","161","6.70"
4143,900,"Town Ark","161","6.70"
1732,377,"Grease Youth","161","6.70"
195,43,"Atlantis Cause","159","6.62"
1600,350,"Garden Island","159","6.62"
3138,689,"Pollock Deliverance","159","6.62"
648,140,"Cheaper Clyde","159","6.62"
2237,484,"Jerk Paycheck","158","6.58"
4336,945,"Virginian Pluto","158","6.58"
150,31,"Apache Divine","156","6.49"
302,68,"Betrayed Rear","156","6.49"
613,133,"Chamber Italian","156","6.49"
2862,627,"North Tequila","155","6.45"
2734,600,"Motions Details","154","6.41"
422,92,"Bowfinger Gables","152","6.33"
4379,957,"War Notting","152","6.33"
1034,231,"Dinosaur Secretary","151","6.28"
1176,261,"Duffel Apocalypse","151","6.28"
3589,785,"Shawshank Bubble","151","6.28"
1609,351,"Gaslight Crusade","151","6.28"
2854,625,"None Spiking","150","6.24"
3911,853,"Stranger Strangers","149","6.20"
1861,406,"Haunting Pianist","149","6.20"
1042,233,"Disciple Mother","148","6.16"
1775,385,"Groundhog Uncut","148","6.16"
3941,859,"Sugar Wonka","148","6.16"
3287,724,"Remember Diary","148","6.16"
1128,250,"Dragon Squad","148","6.16"
3966,864,"Sundance Invasion","148","6.16"
4553,993,"Wrong Behavior","148","6.16"
2208,478,"Jaws Harry","147","6.12"
3868,846,"Sting Personal","147","6.12"
3400,745,"Roses Treasure","147","6.12"
1089,243,"Doors President","147","6.12"
93,19,"Amadeus Holy","147","6.12"
663,143,"Chill Luck","146","6.08"
1627,356,"Giant Troopers","146","6.08"
3446,755,"Sabrina Midnight","146","6.08"
1345,296,"Express Lonely","146","6.08"
2330,506,"Lady Stage","146","6.08"
169,37,"Arizona Bang","146","6.08"
1507,330,"Forrester Comancheros","146","6.08"
2143,463,"Instinct Airport","145","6.03"
281,63,"Bedazzled Married","145","6.03"
3283,723,"Reign Gentlemen","145","6.03"
1328,293,"Exorcist Sting","145","6.03"
4051,881,"Temple Attraction","145","6.03"
2006,437,"House Dynamite","145","6.03"
3965,864,"Sundance Invasion","145","6.03"
3010,661,"Past Suicides","145","6.03"
3594,786,"Shepherd Midsummer","145","6.03"
4173,907,"Translation Summer","144","5.99"
1892,412,"Heavyweights Beast","144","5.99"
1784,388,"Gunfight Moon","144","5.99"
1603,350,"Garden Island","144","5.99"
3227,709,"Racer Egg","143","5.95"
3781,828,"Spiking Element","143","5.95"
2445,534,"Louisiana Harry","143","5.95"
3070,675,"Phantom Glory","142","5.91"
1875,409,"Heartbreakers Bright","142","5.91"
2149,464,"Intentions Empire","142","5.91"
2668,586,"Mockingbird Hollywood","142","5.91"
1384,304,"Fargo Gandhi","142","5.91"
254,57,"Basic Easy","142","5.91"
1712,373,"Graduate Lord","142","5.91"
3718,813,"Smoochy Control","141","5.87"
2352,512,"League Hellfighters","141","5.87"
1650,360,"Glass Dying","141","5.87"
3747,820,"Sons Interview","141","5.87"
3,1,"Academy Dinosaur","141","5.87"
3862,845,"Stepmom Dream","141","5.87"
3411,748,"Rugrats Shakespeare","140","5.83"
12,3,"Adaptation Holes","140","5.83"
4031,878,"Teen Apollo","140","5.83"
2791,612,"Mussolini Spoilers","140","5.83"
1010,226,"Destiny Saturday","140","5.83"
1891,412,"Heavyweights Beast","140","5.83"
1533,335,"Freedom Cleopatra","140","5.83"
1094,243,"Doors President","140","5.83"
1612,352,"Gathering Calendar","139","5.78"
433,96,"Breaking Home","139","5.78"
1112,247,"Downhill Enough","139","5.78"
3729,815,"Snatchers Montezuma","139","5.78"
472,103,"Bucket Brotherhood","139","5.78"
1285,284,"Enemy Odds","139","5.78"
4426,967,"Weekend Personal","139","5.78"
4488,980,"Wizard Coldblooded","139","5.78"
188,42,"Artist Coldblooded","138","5.74"
1163,257,"Drumline Cyclone","138","5.74"
3190,700,"Prix Undefeated","138","5.74"
4512,985,"Wonderland Christmas","137","5.70"
3120,686,"Pluto Oleander","137","5.70"
1256,278,"Elf Murder","137","5.70"
3268,720,"Redemption Comforts","137","5.70"
311,69,"Beverly Outlaw","136","5.66"
3818,835,"Spy Mile","135","5.62"
1171,260,"Dude Blindness","134","5.58"
1275,282,"Encounters Curtain","134","5.58"
885,196,"Cruelty Unforgiven","134","5.58"
1560,342,"Fugitive Maguire","133","5.53"
4216,916,"Turn Star","132","5.49"
4370,953,"Wait Cider","132","5.49"
48,10,"Aladdin Calendar","129","5.37"
274,61,"Beauty Grease","127","5.29"
1608,351,"Gaslight Crusade","127","5.29"
3943,859,"Sugar Wonka","126","5.24"
4349,948,"Voice Peach","126","5.24"
1931,420,"Holes Brannigan","126","5.24"
1346,296,"Express Lonely","126","5.24"
1092,243,"Doors President","126","5.24"
69,13,"Ali Forever","125","5.20"
2915,641,"Orange Grapes","125","5.20"
4159,903,"Traffic Hobbit","125","5.20"
255,57,"Basic Easy","125","5.20"
4007,873,"Sweethearts Suspects","125","5.20"
4189,912,"Trojan Tomorrow","125","5.20"
852,187,"Cranes Reservoir","125","5.20"
3721,814,"Snatch Slipper","124","5.16"
519,115,"Campus Remember","124","5.16"
236,53,"Bang Kwai","124","5.16"
693,151,"Cincinatti Whisperer","124","5.16"
4190,912,"Trojan Tomorrow","123","5.12"
2788,611,"Musketeers Wait","123","5.12"
2689,590,"Money Harold","123","5.12"
1499,328,"Forever Candidate","123","5.12"
2206,477,"Jawbreaker Brooklyn","122","5.08"
4130,897,"Torque Bound","122","5.08"
3732,816,"Snowman Rollercoaster","121","5.04"
2411,526,"Lock Rear","121","5.04"
2563,562,"Masked Bubble","121","5.04"
124,25,"Angels Life","120","4.99"
4097,892,"Titanic Boondock","120","4.99"
3801,833,"Splendor Patton","120","4.99"
3896,851,"Straight Hours","120","4.99"
3758,822,"Soup Wisdom","120","4.99"
817,178,"Connection Microcosmos","120","4.99"
3947,861,"Suit Walls","120","4.99"
3111,683,"Pity Bound","119","4.95"
464,102,"Bubble Grosse","119","4.95"
756,165,"Coldblooded Darling","119","4.95"
3507,768,"Scarface Bang","118","4.91"
4094,892,"Titanic Boondock","118","4.91"
3097,680,"Pinocchio Simon","118","4.91"
4489,980,"Wizard Coldblooded","118","4.91"
3643,795,"Siege Madre","118","4.91"
2786,611,"Musketeers Wait","117","4.87"
3414,748,"Rugrats Shakespeare","117","4.87"
1968,429,"Honey Ties","117","4.87"
3754,821,"Sorority Queen","117","4.87"
2145,464,"Intentions Empire","116","4.83"
2954,648,"Outlaw Hanky","116","4.83"
628,136,"Chaplin License","116","4.83"
857,189,"Creatures Shakespeare","116","4.83"
348,77,"Birds Perdition","116","4.83"
920,204,"Dalmations Sweden","116","4.83"
2525,555,"Mallrats United","116","4.83"
3585,784,"Shanghai Tycoon","115","4.79"
1348,297,"Extraordinary Conquerer","114","4.74"
3846,842,"State Wasteland","114","4.74"
3430,752,"Runner Madigan","113","4.70"
1148,254,"Driver Annie","113","4.70"
4274,930,"Vacation Boondock","113","4.70"
2384,520,"License Weekend","113","4.70"
3935,858,"Submarine Bed","112","4.66"
2456,536,"Lovely Jingle","112","4.66"
1519,331,"Forward Temple","112","4.66"
1276,282,"Encounters Curtain","111","4.62"
1900,414,"Hellfighters Sierra","111","4.62"
3214,706,"Queen Luke","111","4.62"
1942,423,"Hollywood Anonymous","110","4.58"
3505,767,"Scalawag Duck","109","4.54"
4053,882,"Tenenbaums Command","104","4.33"
4057,883,"Tequila Past","103","4.29"
4162,904,"Train Bunch","103","4.29"
2228,482,"Jeopardy Encino","103","4.29"
250,56,"Barefoot Manchurian","102","4.24"
3135,689,"Pollock Deliverance","102","4.24"
3671,803,"Slacker Liaisons","102","4.24"
2923,643,"Orient Closer","102","4.24"
2662,584,"Mixed Doors","101","4.20"
4141,900,"Town Ark","100","4.16"
4497,982,"Women Dorado","100","4.16"
4245,922,"Undefeated Dalmations","100","4.16"
1803,391,"Half Outfield","99","4.12"
4405,963,"Watch Tracy","99","4.12"
1390,305,"Fatal Haunted","99","4.12"
3208,705,"Purple Movie","98","4.08"
1752,381,"Grinch Massage","98","4.08"
4311,939,"Vertigo Northwest","98","4.08"
1006,226,"Destiny Saturday","98","4.08"
13,3,"Adaptation Holes","97","4.04"
1981,432,"Hope Tootsie","96","4.00"
4219,917,"Tuxedo Mile","96","4.00"
981,219,"Deep Crusade","95","3.95"
3233,710,"Rage Games","95","3.95"
3714,812,"Smoking Barbarella","95","3.95"
1633,356,"Giant Troopers","94","3.91"
1841,401,"Harold French","94","3.91"
1583,347,"Games Bowfinger","94","3.91"
1109,246,"Doubtfire Labyrinth","94","3.91"
4127,897,"Torque Bound","93","3.87"
3715,812,"Smoking Barbarella","93","3.87"
54,11,"Alamo Videotape","92","3.83"
3157,693,"Potter Connecticut","92","3.83"
1646,358,"Gilmore Boiled","92","3.83"
2231,483,"Jericho Mulan","91","3.79"
4545,992,"Wrath Mile","91","3.79"
4180,910,"Treatment Jekyll","91","3.79"
3960,863,"Sun Confessions","88","3.66"
747,163,"Clyde Theory","87","3.62"
2953,648,"Outlaw Hanky","87","3.62"
3443,755,"Sabrina Midnight","87","3.62"
2477,542,"Lust Lock","82","3.41"
4298,936,"Vanishing Rocky","80","3.33"
3663,800,"Sinners Atlantis","80","3.33"
2297,500,"Kiss Glory","79","3.29"
2967,650,"Pacific Amistad","78","3.25"
4301,937,"Varsity Trip","77","3.20"
1120,248,"Dozen Lion","77","3.20"
2784,611,"Musketeers Wait","76","3.16"
2378,518,"Liaisons Sweet","76","3.16"
566,122,"Carrie Bunch","76","3.16"
3167,696,"Pride Alamo","74","3.08"
2178,471,"Island Exorcist","74","3.08"
1582,347,"Games Bowfinger","74","3.08"
9,2,"Ace Goldfinger","73","3.04"
1865,407,"Hawk Chill","73","3.04"
704,154,"Clash Freddy","73","3.04"
4,1,"Academy Dinosaur","73","3.04"
2130,461,"Insects Stone","73","3.04"
504,112,"Calendar Gunfight","72","3.00"
1559,342,"Fugitive Maguire","72","3.00"
3192,702,"Pulp Beverly","71","2.95"
2360,514,"Lebowski Soldiers","71","2.95"
1140,252,"Dream Pickup","71","2.95"
3921,856,"Streetcar Intentions","71","2.95"
2824,620,"Nemo Campus","71","2.95"
1762,382,"Grit Clockwork","71","2.95"
2804,616,"National Story","71","2.95"
1574,345,"Gables Metropolis","71","2.95"
420,92,"Bowfinger Gables","70","2.91"
3370,739,"Rocky War","69","2.87"
356,78,"Blackout Private","69","2.87"
2133,461,"Insects Stone","68","2.83"
1541,337,"Frida Slipper","68","2.83"
1831,397,"Hanky October","68","2.83"
748,164,"Coast Rainbow","68","2.83"
2059,447,"Ice Crossing","67","2.79"
2712,595,"Moon Bunch","66","2.75"
3953,862,"Summer Scarface","66","2.75"
978,218,"Deceiver Betrayed","66","2.75"
3584,784,"Shanghai Tycoon","66","2.75"
2550,559,"Married Go","64","2.66"
3077,677,"Pianist Outfield","64","2.66"
3831,839,"Stallion Sundance","62","2.58"
2643,579,"Minds Truman","54","2.25"
3923,856,"Streetcar Intentions","53","2.21"
1377,302,"Fantasia Park","52","2.16"
1605,351,"Gaslight Crusade","51","2.12"
670,146,"Chitty Lock","51","2.12"
2474,542,"Lust Lock","51","2.12"
1132,251,"Dragonfly Strangers","50","2.08"
4526,988,"Worker Tarzan","50","2.08"
2365,514,"Lebowski Soldiers","49","2.04"
1727,376,"Grapes Fury","49","2.04"
1037,232,"Dirty Ace","49","2.04"
1046,233,"Disciple Mother","48","2.00"
713,155,"Cleopatra Devil","48","2.00"
2902,638,"Operation Operation","47","1.96"
2222,481,"Jekyll Frogmen","47","1.96"
36,7,"Airplane Sierra","46","1.91"
3175,697,"Primary Glass","45","1.87"
925,205,"Dances None","45","1.87"
3272,720,"Redemption Comforts","44","1.83"
4139,899,"Towers Hurricane","44","1.83"
4353,949,"Volcano Texas","44","1.83"
2266,489,"Juggler Hardly","44","1.83"
3082,677,"Pianist Outfield","42","1.75"
