"payment_id","customer_id","rental_id","inventory_id","rental_date","return_date","rental_rate","amount_paid","rental_duration","real_duration","delay","film_id","title"
30812,160,6364,4146,"2005-07-11 21:14:48","2005-07-20 23:20:48","0.99","6.99",3,"9","6",901,"Tracy Cider"
30813,160,6448,2663,"2005-07-12 00:45:59","2005-07-17 00:34:59","0.99","1.99",4,"5","1",585,"Mob Duffel"
30814,160,7500,609,"2005-07-27 20:16:03","2005-07-29 18:50:03","0.99","0.99",6,"2","-4",132,"Chainsaw Uptown"
30815,160,8184,1249,"2005-07-28 22:22:35","2005-07-31 19:30:35","4.99","4.99",6,"3","-3",276,"Element Freddy"
30816,160,9681,64,"2005-07-31 06:42:09","2005-08-06 08:21:09","0.99","0.99",6,"6","0",12,"Alaska Phantom"
30817,160,9758,1307,"2005-07-31 09:25:38","2005-08-03 14:16:38","2.99","2.99",7,"3","-4",288,"Escape Metropolis"
30818,160,10089,248,"2005-07-31 20:17:09","2005-08-01 19:14:09","2.99","2.99",6,"1","-5",56,"Barefoot Manchurian"
30819,161,3948,2254,"2005-07-06 21:45:53","2005-07-08 19:24:53","4.99","4.99",6,"2","-4",487,"Jingle Sagebrush"
30820,161,4187,2,"2005-07-07 10:41:31","2005-07-11 06:25:31","0.99","0.99",6,"4","-2",1,"Academy Dinosaur"
30821,161,4248,773,"2005-07-07 13:59:20","2005-07-14 15:18:20","2.99","6.99",3,"7","4",169,"Comforts Rush"
30822,161,4490,2690,"2005-07-08 01:26:32","2005-07-09 01:13:32","2.99","2.99",3,"1","-2",590,"Money Harold"
30823,161,5349,3139,"2005-07-09 17:35:35","2005-07-18 14:05:35","2.99","6.99",5,"9","4",689,"Pollock Deliverance"
30824,161,6873,802,"2005-07-12 20:20:50","2005-07-17 01:51:50","4.99","4.99",6,"5","-1",174,"Confidential Interview"
30825,161,7003,636,"2005-07-27 01:32:06","2005-07-30 21:33:06","2.99","2.99",5,"3","-2",138,"Chariots Conspiracy"
30826,161,8774,315,"2005-07-29 20:05:04","2005-07-31 14:32:04","4.99","4.99",7,"2","-5",70,"Bikini Borrowers"
30827,161,9135,821,"2005-07-30 10:06:53","2005-08-03 13:57:53","4.99","4.99",4,"4","0",179,"Conquerer Nuts"
30828,161,9421,2206,"2005-07-30 21:08:32","2005-08-02 00:43:32","0.99","0.99",5,"3","-2",477,"Jawbreaker Brooklyn"
30829,162,4982,249,"2005-07-09 00:30:52","2005-07-15 23:50:52","2.99","2.99",6,"6","0",56,"Barefoot Manchurian"
30830,162,8478,3742,"2005-07-29 08:40:36","2005-08-01 10:23:36","4.99","4.99",4,"3","-1",818,"Something Duck"
30831,162,8582,841,"2005-07-29 12:03:27","2005-08-03 07:02:27","2.99","4.99",3,"5","2",184,"Core Suit"
30832,162,9167,1785,"2005-07-30 11:30:37","2005-08-08 17:13:37","0.99","4.99",5,"9","4",388,"Gunfight Moon"
30833,162,9726,1701,"2005-07-31 08:37:07","2005-08-09 06:09:07","2.99","7.99",4,"9","5",370,"Gorgeous Bingo"
30834,162,9775,2818,"2005-07-31 10:00:00","2005-08-01 08:57:00","0.99","0.99",3,"1","-2",619,"Neighbors Charade"
30835,162,10093,3943,"2005-07-31 20:30:32","2005-08-04 00:04:32","4.99","5.99",3,"4","1",859,"Sugar Wonka"
30836,163,3915,125,"2005-07-06 20:16:46","2005-07-10 17:24:46","2.99","3.99",3,"4","1",25,"Angels Life"
30837,163,4126,3018,"2005-07-07 07:24:11","2005-07-15 07:31:11","0.99","1.99",7,"8","1",663,"Patient Sister"
30838,163,5549,2685,"2005-07-10 02:58:29","2005-07-17 05:24:29","0.99","4.99",3,"7","4",589,"Modern Dorado"
30839,163,5574,2307,"2005-07-10 03:54:38","2005-07-19 07:20:38","4.99","10.99",3,"9","6",501,"Kissing Dolls"
30840,163,6109,3603,"2005-07-11 07:20:57","2005-07-13 07:29:57","0.99","0.99",4,"2","-2",787,"Shining Roses"
30841,163,6831,924,"2005-07-12 18:44:04","2005-07-16 21:39:04","0.99","1.99",3,"4","1",205,"Dances None"
30842,163,7303,1398,"2005-07-27 12:54:39","2005-07-31 09:26:39","0.99","1.99",3,"4","1",306,"Feathers Metal"
30843,163,7403,2551,"2005-07-27 16:22:09","2005-08-01 15:32:09","2.99","2.99",7,"5","-2",559,"Married Go"
30844,163,8040,4543,"2005-07-28 16:39:43","2005-08-02 20:00:43","0.99","0.99",5,"5","0",992,"Wrath Mile"
30845,163,8063,935,"2005-07-28 17:15:11","2005-08-04 16:45:11","4.99","4.99",7,"7","0",207,"Dangerous Uptown"
30846,163,8403,1360,"2005-07-29 06:26:39","2005-08-02 05:37:39","4.99","4.99",5,"4","-1",300,"Falcon Volume"
30847,164,4548,765,"2005-07-08 04:21:54","2005-07-14 23:16:54","4.99","4.99",6,"6","0",167,"Coma Head"
30848,164,5895,2272,"2005-07-10 20:13:19","2005-07-17 17:51:19","0.99","3.99",4,"7","3",491,"Jumping Wrath"
30849,164,6393,3802,"2005-07-11 22:28:12","2005-07-14 18:03:12","0.99","0.99",5,"3","-2",833,"Splendor Patton"
30850,164,6558,2195,"2005-07-12 05:16:07","2005-07-13 05:32:07","2.99","2.99",6,"1","-5",474,"Jade Bunch"
30851,164,6637,2852,"2005-07-12 09:57:39","2005-07-19 08:40:39","0.99","4.99",3,"7","4",625,"None Spiking"
30852,164,6702,233,"2005-07-12 12:48:03","2005-07-13 11:55:03","0.99","0.99",6,"1","-5",52,"Ballroom Mockingbird"
30853,164,6980,1127,"2005-07-27 00:50:30","2005-08-03 23:35:30","0.99","3.99",4,"7","3",250,"Dragon Squad"
30854,164,7227,791,"2005-07-27 09:53:43","2005-08-05 09:36:43","4.99","6.99",7,"9","2",173,"Confessions Maguire"
30855,164,8135,1339,"2005-07-28 20:03:25","2005-08-03 01:28:25","0.99","3.99",3,"6","3",295,"Expendable Stallion"
30856,164,8824,3506,"2005-07-29 22:22:58","2005-07-31 21:02:58","4.99","4.99",6,"2","-4",767,"Scalawag Duck"
30857,165,3531,1890,"2005-07-06 01:24:08","2005-07-11 22:00:08","4.99","4.99",6,"5","-1",412,"Heavyweights Beast"
30858,165,3784,2287,"2005-07-06 13:57:56","2005-07-14 17:24:56","0.99","5.99",3,"8","5",496,"Kick Savannah"
30859,165,4304,3382,"2005-07-07 17:01:19","2005-07-12 22:47:19","0.99","0.99",7,"5","-2",743,"Room Roman"
30860,165,4945,2079,"2005-07-08 22:45:02","2005-07-11 23:59:02","2.99","2.99",5,"3","-2",450,"Idols Snatchers"
30861,165,5472,865,"2005-07-09 23:16:40","2005-07-10 18:43:40","4.99","4.99",5,"1","-4",190,"Creepers Kane"
30862,165,5658,4402,"2005-07-10 07:34:08","2005-07-19 04:21:08","2.99","4.99",7,"9","2",962,"Wasteland Divine"
30863,165,5901,86,"2005-07-10 20:22:12","2005-07-19 16:43:12","0.99","6.99",3,"9","6",17,"Alone Trip"
30864,165,5973,1194,"2005-07-11 00:09:17","2005-07-14 19:18:17","0.99","0.99",4,"3","-1",266,"Dynamite Tarzan"
30865,165,7074,1390,"2005-07-27 04:06:24","2005-07-28 02:04:24","2.99","2.99",6,"1","-5",305,"Fatal Haunted"
30866,165,8608,2976,"2005-07-29 13:18:52","2005-07-30 19:01:52","0.99","0.99",3,"1","-2",652,"Pajama Jawbreaker"
30867,165,9182,2533,"2005-07-30 12:06:58","2005-08-08 11:33:58","4.99","7.99",6,"9","3",556,"Maltese Hope"
30868,165,9685,3097,"2005-07-31 06:49:18","2005-08-04 03:19:18","4.99","4.99",4,"4","0",680,"Pinocchio Simon"
30869,166,3606,1737,"2005-07-06 05:28:02","2005-07-10 04:51:02","2.99","2.99",5,"4","-1",378,"Greatest North"
30870,166,3642,4204,"2005-07-06 07:18:20","2005-07-09 01:37:20","2.99","2.99",6,"3","-3",914,"Trouble Date"
30871,166,4389,1672,"2005-07-07 20:58:58","2005-07-13 19:57:58","4.99","6.99",4,"6","2",365,"Gold River"
30872,166,4658,3131,"2005-07-08 09:51:11","2005-07-10 12:30:11","0.99","0.99",6,"2","-4",688,"Polish Brooklyn"
30873,166,5184,1101,"2005-07-09 10:14:34","2005-07-14 16:05:34","4.99","4.99",5,"5","0",244,"Dorado Notting"
30874,166,5380,3047,"2005-07-09 19:08:44","2005-07-11 20:09:44","4.99","4.99",7,"2","-5",668,"Peak Forever"
30875,166,5646,1471,"2005-07-10 07:08:09","2005-07-14 03:48:09","2.99","2.99",5,"4","-1",322,"Flatliners Killer"
30876,166,5855,2457,"2005-07-10 17:54:06","2005-07-18 15:41:06","2.99","7.99",3,"8","5",536,"Lovely Jingle"
30877,166,6237,2215,"2005-07-11 14:19:12","2005-07-15 15:05:12","0.99","0.99",7,"4","-3",479,"Jedi Beneath"
30878,166,6882,2469,"2005-07-12 20:50:39","2005-07-14 21:01:39","2.99","2.99",7,"2","-5",540,"Lucky Flying"
30879,166,7581,2051,"2005-07-27 23:14:35","2005-07-29 21:30:35","2.99","2.99",5,"2","-3",445,"Hyde Doctor"
30880,166,8052,2460,"2005-07-28 16:57:31","2005-08-03 18:03:31","2.99","5.99",3,"6","3",537,"Lover Truman"
30881,166,9009,4136,"2005-07-30 05:12:01","2005-08-07 10:58:01","4.99","8.99",4,"8","4",898,"Tourist Pelican"
30882,167,3518,2502,"2005-07-06 00:56:03","2005-07-14 02:27:03","2.99","4.99",6,"8","2",550,"Maguire Apache"
30883,167,4493,1369,"2005-07-08 01:40:24","2005-07-09 02:17:24","0.99","0.99",4,"1","-3",301,"Family Sweet"
30884,167,5131,3179,"2005-07-09 07:35:03","2005-07-10 06:05:03","0.99","0.99",7,"1","-6",697,"Primary Glass"
30885,167,5178,1750,"2005-07-09 09:59:52","2005-07-18 13:01:52","2.99","4.99",7,"9","2",380,"Greek Everyone"
30886,167,5191,2131,"2005-07-09 10:26:48","2005-07-10 15:52:48","0.99","0.99",3,"1","-2",461,"Insects Stone"
30887,167,5413,2056,"2005-07-09 20:28:42","2005-07-10 19:23:42","4.99","4.99",5,"1","-4",446,"Hysterical Grail"
30888,167,5781,3191,"2005-07-10 13:49:30","2005-07-11 12:11:30","2.99","2.99",4,"1","-3",700,"Prix Undefeated"
30889,167,6269,3915,"2005-07-11 15:58:43","2005-07-13 13:25:43","4.99","4.99",4,"2","-2",854,"Strangers Graffiti"
30890,167,7608,1256,"2005-07-28 00:08:36","2005-07-28 18:13:36","4.99","4.99",4,"0","-4",278,"Elf Murder"
30891,167,8092,2034,"2005-07-28 18:28:07","2005-07-30 19:17:07","2.99","2.99",6,"2","-4",443,"Hurricane Affair"
30892,167,8227,269,"2005-07-29 00:02:22","2005-07-31 04:05:22","4.99","4.99",3,"2","-1",60,"Beast Hunchback"
30893,167,8318,4524,"2005-07-29 03:44:30","2005-07-30 05:03:30","2.99","2.99",3,"1","-2",987,"Words Hunter"
30894,167,8793,1819,"2005-07-29 20:57:22","2005-08-02 01:40:22","0.99","0.99",4,"4","0",395,"Handicap Boondock"
30895,167,8864,2321,"2005-07-29 23:52:12","2005-07-30 22:12:12","0.99","0.99",5,"1","-4",504,"Kwai Homeward"
30896,167,9563,3858,"2005-07-31 02:28:39","2005-08-05 22:10:39","4.99","4.99",6,"5","-1",844,"Steers Armageddon"
30897,168,3530,4542,"2005-07-06 01:22:45","2005-07-10 03:23:45","2.99","2.99",4,"4","0",991,"Worst Banger"
30898,168,4308,1482,"2005-07-07 17:29:16","2005-07-11 21:47:16","4.99","5.99",3,"4","1",324,"Flintstones Happiness"
30899,168,4363,3202,"2005-07-07 19:43:28","2005-07-13 00:15:28","2.99","5.99",3,"6","3",704,"Pure Runner"
30900,168,4953,2460,"2005-07-08 23:09:48","2005-07-11 02:08:48","2.99","2.99",3,"3","0",537,"Lover Truman"
30901,168,5459,1847,"2005-07-09 22:43:56","2005-07-12 18:05:56","0.99","0.99",3,"3","0",402,"Harper Dying"
30902,168,5907,4432,"2005-07-10 20:41:41","2005-07-15 21:18:41","4.99","5.99",4,"5","1",969,"West Lion"
30903,168,6334,948,"2005-07-11 19:20:44","2005-07-19 18:49:44","4.99","5.99",7,"8","1",211,"Darling Breaking"
30904,168,6444,2214,"2005-07-12 00:36:02","2005-07-18 05:53:02","0.99","0.99",7,"6","-1",479,"Jedi Beneath"
30905,168,6809,3455,"2005-07-12 17:51:54","2005-07-17 15:10:54","2.99","3.99",4,"5","1",757,"Sagebrush Clueless"
30906,168,8352,2710,"2005-07-29 04:52:01","2005-08-06 07:39:01","0.99","1.99",7,"8","1",595,"Moon Bunch"
30907,168,8527,709,"2005-07-29 10:21:00","2005-08-05 16:05:00","0.99","1.99",6,"7","1",155,"Cleopatra Devil"
30908,168,8659,558,"2005-07-29 15:26:31","2005-08-06 19:05:31","2.99","6.99",4,"8","4",121,"Carol Texas"
30909,168,8883,1421,"2005-07-30 00:24:48","2005-08-04 00:24:48","0.99","1.99",4,"5","1",311,"Fiction Christmas"
30910,168,9197,3214,"2005-07-30 12:31:36","2005-08-03 09:05:36","4.99","4.99",5,"4","-1",706,"Queen Luke"
30911,168,9418,241,"2005-07-30 21:00:52","2005-08-08 15:56:52","0.99","4.99",5,"9","4",54,"Banger Pinocchio"
30912,168,9857,3316,"2005-07-31 13:00:53","2005-08-09 15:56:53","0.99","6.99",3,"9","6",730,"Ridgemont Submarine"
30913,168,9899,3352,"2005-07-31 14:12:36","2005-08-08 08:59:36","0.99","4.99",4,"8","4",736,"Robbery Bright"
30914,169,3493,473,"2005-07-05 23:46:19","2005-07-15 02:31:19","2.99","8.99",4,"10","6",104,"Bugsy Song"
30915,169,4687,1156,"2005-07-08 10:54:19","2005-07-10 08:00:19","4.99","4.99",6,"2","-4",255,"Driving Polish"
30916,169,5066,1702,"2005-07-09 04:48:50","2005-07-12 22:54:50","2.99","2.99",4,"3","-1",370,"Gorgeous Bingo"
30917,169,6143,1030,"2005-07-11 09:02:37","2005-07-19 05:57:37","2.99","3.99",7,"8","1",231,"Dinosaur Secretary"
30918,169,6453,2506,"2005-07-12 00:59:53","2005-07-14 19:17:53","4.99","4.99",3,"2","-1",551,"Maiden Home"
30919,169,6488,3974,"2005-07-12 02:20:09","2005-07-20 00:53:09","4.99","9.99",3,"8","5",865,"Sunrise League"
30920,169,7187,2733,"2005-07-27 08:27:58","2005-08-05 09:05:58","0.99","6.99",3,"9","6",599,"Mother Oleander"
30921,169,7597,2856,"2005-07-27 23:35:49","2005-07-30 21:38:49","0.99","0.99",3,"3","0",625,"None Spiking"
30922,169,8558,1160,"2005-07-29 11:24:49","2005-07-31 15:03:49","4.99","4.99",6,"2","-4",256,"Drop Waterfront"
30923,169,9203,2112,"2005-07-30 12:43:40","2005-08-01 09:31:40","0.99","0.99",4,"2","-2",458,"Indian Love"
30924,170,3651,3323,"2005-07-06 07:40:31","2005-07-08 03:39:31","4.99","4.99",7,"2","-5",731,"Right Cranes"
30925,170,3749,1531,"2005-07-06 12:18:03","2005-07-11 07:25:03","4.99","4.99",6,"5","-1",334,"Freddy Storm"
30926,170,4113,915,"2005-07-07 06:49:52","2005-07-12 04:00:52","4.99","4.99",5,"5","0",203,"Daisy Menagerie"
30927,170,4468,3302,"2005-07-08 00:17:59","2005-07-12 05:51:59","0.99","0.99",6,"4","-2",727,"Resurrection Silverado"
30928,170,5075,903,"2005-07-09 05:12:07","2005-07-12 08:29:07","0.99","0.99",7,"3","-4",200,"Curtain Videotape"
30929,170,5573,2957,"2005-07-10 03:50:47","2005-07-17 06:40:47","4.99","4.99",7,"7","0",648,"Outlaw Hanky"
30930,170,5685,1462,"2005-07-10 09:01:38","2005-07-17 10:58:38","4.99","7.99",4,"7","3",320,"Flamingos Connecticut"
30931,170,5808,2310,"2005-07-10 15:17:33","2005-07-14 12:14:33","2.99","2.99",4,"4","0",502,"Knock Warlock"
30932,170,7999,2750,"2005-07-28 15:10:14","2005-08-06 17:08:14","4.99","7.99",6,"9","3",603,"Movie Shakespeare"
30933,170,9517,3299,"2005-07-31 00:41:23","2005-08-02 23:08:23","2.99","2.99",7,"2","-5",726,"Reservoir Adaptation"
30934,170,9817,4019,"2005-07-31 11:33:31","2005-08-08 14:49:31","0.99","2.99",6,"8","2",875,"Talented Homicide"
30935,170,10102,4078,"2005-07-31 20:49:10","2005-08-08 20:15:10","4.99","9.99",3,"8","5",889,"Ties Hunger"
30936,171,3621,3132,"2005-07-06 06:03:55","2005-07-11 09:25:55","0.99","0.99",6,"5","-1",688,"Polish Brooklyn"
30937,171,3745,1518,"2005-07-06 12:10:32","2005-07-12 15:20:32","2.99","2.99",6,"6","0",331,"Forward Temple"
30938,171,5660,1404,"2005-07-10 07:46:12","2005-07-17 07:48:12","4.99","5.99",6,"7","1",307,"Fellowship Autumn"
30939,171,5986,1624,"2005-07-11 00:54:56","2005-07-13 22:52:56","4.99","4.99",6,"2","-4",354,"Ghost Groundhog"
30940,171,6766,3615,"2005-07-12 15:32:01","2005-07-18 14:03:01","2.99","2.99",7,"6","-1",789,"Shock Cabin"
30941,171,6774,868,"2005-07-12 15:56:08","2005-07-13 18:42:08","0.99","0.99",6,"1","-5",191,"Crooked Frogmen"
30942,171,7037,3155,"2005-07-27 03:06:44","2005-08-02 04:51:44","2.99","3.99",5,"6","1",693,"Potter Connecticut"
30943,171,9066,196,"2005-07-30 07:28:54","2005-08-02 05:23:54","4.99","4.99",5,"3","-2",44,"Attacks Hate"
30944,171,9084,3950,"2005-07-30 08:14:29","2005-08-03 11:12:29","4.99","5.99",3,"4","1",861,"Suit Walls"
30945,172,4820,2672,"2005-07-08 17:25:23","2005-07-17 20:32:23","0.99","5.99",4,"9","5",586,"Mockingbird Hollywood"
30946,172,4821,1690,"2005-07-08 17:28:08","2005-07-11 17:44:08","4.99","4.99",4,"3","-1",369,"Goodfellas Salute"
30947,172,4878,4009,"2005-07-08 19:33:49","2005-07-17 17:47:49","0.99","6.99",3,"9","6",873,"Sweethearts Suspects"
30948,172,6246,2376,"2005-07-11 14:57:51","2005-07-19 19:10:51","4.99","7.99",5,"8","3",518,"Liaisons Sweet"
30949,172,6380,3378,"2005-07-11 21:55:40","2005-07-17 20:42:40","0.99","0.99",7,"6","-1",741,"Roman Punk"
30950,172,6875,3420,"2005-07-12 20:23:05","2005-07-19 00:09:05","4.99","5.99",6,"7","1",749,"Rules Human"
30951,172,7122,1699,"2005-07-27 06:03:18","2005-08-04 10:43:18","2.99","6.99",4,"8","4",370,"Gorgeous Bingo"
30952,172,7135,2959,"2005-07-27 06:34:32","2005-07-28 03:01:32","2.99","2.99",4,"1","-3",649,"Oz Liaisons"
30953,172,7194,254,"2005-07-27 08:39:58","2005-08-01 03:12:58","2.99","3.99",4,"5","1",57,"Basic Easy"
30954,172,7261,942,"2005-07-27 11:15:01","2005-07-28 09:42:01","2.99","2.99",6,"1","-5",209,"Darkness War"
30955,172,7638,1890,"2005-07-28 01:13:26","2005-07-28 20:34:26","4.99","4.99",6,"0","-6",412,"Heavyweights Beast"
30956,172,8944,3513,"2005-07-30 03:11:44","2005-08-06 23:15:44","4.99","6.99",5,"7","2",769,"School Jacket"
30957,172,9118,4538,"2005-07-30 09:24:18","2005-08-02 14:46:18","2.99","2.99",4,"3","-1",991,"Worst Banger"
30958,172,9218,119,"2005-07-30 13:14:35","2005-08-07 18:03:35","0.99","5.99",3,"8","5",23,"Anaconda Confessions"
30959,173,3717,1677,"2005-07-06 10:53:34","2005-07-07 13:43:34","0.99","0.99",3,"1","-2",366,"Goldfinger Sensibility"
30960,173,4904,2051,"2005-07-08 20:53:27","2005-07-18 01:16:27","2.99","7.99",5,"10","5",445,"Hyde Doctor"
30961,173,5430,1441,"2005-07-09 21:19:54","2005-07-15 22:53:54","0.99","2.99",4,"6","2",315,"Finding Anaconda"
30962,173,5485,3930,"2005-07-09 23:55:25","2005-07-14 04:08:25","2.99","4.99",3,"5","2",857,"Strictly Scarface"
30963,173,5488,4262,"2005-07-10 00:02:06","2005-07-15 01:45:06","2.99","2.99",6,"5","-1",927,"Uprising Uptown"
30964,173,5531,2992,"2005-07-10 02:13:59","2005-07-15 00:01:59","0.99","2.99",3,"5","2",656,"Papi Necklace"
30965,173,5615,1521,"2005-07-10 05:18:51","2005-07-17 11:05:51","2.99","3.99",6,"7","1",331,"Forward Temple"
30966,173,6021,3949,"2005-07-11 02:10:18","2005-07-13 05:19:18","4.99","4.99",3,"2","-1",861,"Suit Walls"
30967,173,7644,882,"2005-07-28 01:27:33","2005-07-31 22:58:33","0.99","0.99",6,"3","-3",194,"Crow Grease"
30968,173,8299,1797,"2005-07-29 02:56:00","2005-07-30 22:35:00","2.99","2.99",6,"1","-5",391,"Half Outfield"
30969,173,8808,593,"2005-07-29 21:39:07","2005-08-03 02:09:07","2.99","4.99",3,"5","2",129,"Cause Date"
30970,173,8829,1466,"2005-07-29 22:33:34","2005-08-05 20:23:34","4.99","8.99",3,"7","4",321,"Flash Wars"
30971,173,9097,570,"2005-07-30 08:40:35","2005-08-04 11:19:35","4.99","4.99",6,"5","-1",123,"Casablanca Super"
30972,173,9512,3786,"2005-07-31 00:26:30","2005-08-04 23:43:30","2.99","2.99",7,"4","-3",829,"Spinal Rocky"
30973,174,4803,1786,"2005-07-08 16:56:34","2005-07-14 20:16:34","0.99","1.99",5,"6","1",388,"Gunfight Moon"
30974,174,5414,1201,"2005-07-09 20:29:36","2005-07-13 01:55:36","4.99","4.99",4,"4","0",267,"Eagles Panky"
30975,174,6909,769,"2005-07-12 22:09:30","2005-07-17 02:05:30","4.99","4.99",6,"5","-1",167,"Coma Head"
30976,174,8348,4533,"2005-07-29 04:49:26","2005-08-05 03:26:26","4.99","7.99",4,"7","3",989,"Working Microcosmos"
30977,174,8754,1678,"2005-07-29 19:18:30","2005-08-05 18:39:30","0.99","4.99",3,"7","4",366,"Goldfinger Sensibility"
30978,174,9301,1073,"2005-07-30 16:34:29","2005-07-31 18:41:29","4.99","4.99",5,"1","-4",239,"Dogma Family"
30979,174,9847,1137,"2005-07-31 12:33:43","2005-08-04 14:15:43","2.99","2.99",6,"4","-2",252,"Dream Pickup"
30980,175,3625,1133,"2005-07-06 06:12:52","2005-07-12 07:37:52","4.99","4.99",6,"6","0",251,"Dragonfly Strangers"
30981,175,4167,3771,"2005-07-07 09:37:08","2005-07-16 06:16:08","2.99","5.99",6,"9","3",825,"Speakeasy Date"
30982,175,5232,3353,"2005-07-09 12:35:08","2005-07-14 14:55:08","0.99","1.99",4,"5","1",736,"Robbery Bright"
30983,175,6865,1428,"2005-07-12 20:02:40","2005-07-20 00:39:40","4.99","7.99",5,"8","3",313,"Fidelity Devil"
30984,175,7448,3584,"2005-07-27 18:06:30","2005-07-29 15:43:30","2.99","2.99",7,"2","-5",784,"Shanghai Tycoon"
30985,175,7771,1003,"2005-07-28 06:52:12","2005-07-30 12:48:12","0.99","0.99",3,"2","-1",225,"Destination Jerk"
30986,175,8244,1552,"2005-07-29 00:35:34","2005-08-05 04:18:34","0.99","2.99",5,"7","2",341,"Frost Head"
30987,175,8264,2987,"2005-07-29 01:18:50","2005-08-03 05:31:50","4.99","4.99",5,"5","0",655,"Panther Reds"
30988,175,8440,489,"2005-07-29 07:31:26","2005-08-04 07:04:26","0.99","3.99",3,"6","3",109,"Butterfly Chocolat"
30989,175,8817,2716,"2005-07-29 22:09:08","2005-08-01 19:07:08","4.99","4.99",4,"3","-1",596,"Moonshine Cabin"
30990,175,9941,1756,"2005-07-31 15:31:25","2005-08-05 17:23:25","4.99","4.99",7,"5","-2",381,"Grinch Massage"
30991,176,3643,845,"2005-07-06 07:20:08","2005-07-11 07:01:08","2.99","4.99",3,"5","2",185,"Cowboy Doom"
30992,176,3931,182,"2005-07-06 21:03:46","2005-07-16 01:32:46","0.99","6.99",4,"10","6",40,"Army Flintstones"
30993,176,4121,2429,"2005-07-07 07:13:50","2005-07-13 04:32:50","2.99","3.99",5,"6","1",530,"Lord Arizona"
30994,176,6035,3474,"2005-07-11 03:01:45","2005-07-14 01:04:45","2.99","2.99",7,"3","-4",761,"Santa Paris"
30995,176,6354,3203,"2005-07-11 20:54:27","2005-07-18 23:46:27","2.99","6.99",3,"7","4",704,"Pure Runner"
30996,176,7017,753,"2005-07-27 02:16:03","2005-07-31 07:49:03","4.99","4.99",7,"4","-3",165,"Coldblooded Darling"
30997,176,7025,3530,"2005-07-27 02:40:29","2005-07-29 23:02:29","2.99","2.99",4,"2","-2",772,"Sea Virgin"
30998,176,7210,1984,"2005-07-27 09:19:05","2005-07-28 04:35:05","2.99","2.99",4,"1","-3",433,"Horn Working"
30999,176,7521,3144,"2005-07-27 21:04:42","2005-08-03 16:06:42","2.99","2.99",7,"7","0",690,"Pond Seattle"
31000,176,7751,4425,"2005-07-28 05:56:13","2005-08-05 08:08:13","2.99","5.99",5,"8","3",967,"Weekend Personal"
31001,176,8279,3838,"2005-07-29 01:43:37","2005-08-03 02:36:37","2.99","2.99",5,"5","0",841,"Star Operation"
31002,176,9145,559,"2005-07-30 10:27:55","2005-08-07 14:41:55","2.99","6.99",4,"8","4",121,"Carol Texas"
31003,177,4760,3718,"2005-07-08 14:48:07","2005-07-10 12:41:07","0.99","0.99",7,"2","-5",813,"Smoochy Control"
31004,177,6217,1090,"2005-07-11 13:13:45","2005-07-19 16:37:45","4.99","9.99",3,"8","5",243,"Doors President"
31005,177,6284,2938,"2005-07-11 16:51:39","2005-07-15 19:59:39","2.99","2.99",7,"4","-3",645,"Others Soup"
31006,177,7493,2868,"2005-07-27 19:55:46","2005-08-02 19:46:46","2.99","3.99",5,"6","1",628,"Northwest Polish"
31007,177,7674,682,"2005-07-28 02:54:30","2005-08-05 23:09:30","0.99","1.99",7,"8","1",149,"Christmas Moonshine"
31008,177,8139,3651,"2005-07-28 20:16:30","2005-08-03 18:00:30","0.99","0.99",7,"6","-1",797,"Silence Kane"
